Home Zip/Postal,First Date Received,Last Date Received,# of Gifts,Avg. Contribution Amount,Total Amount
5403,4/27/11,5/13/24,89,$83.15,"$7,400.35"
55401,8/28/06,5/14/24,89,$145.11,"$12,914.79"
62702,12/13/07,5/2/24,89,$58.37,"$5,194.93"
63042,12/14/11,5/15/24,89,$34.51,"$3,071.39"
6371,11/25/09,5/10/24,89,$52.57,"$4,678.73"
6417,12/31/17,5/20/24,89,$17.30,"$1,539.70"
71753,6/20/09,4/5/24,89,$67.56,"$6,012.84"
73160,12/13/12,4/23/24,89,$23.65,"$2,104.85"
77380,12/3/07,4/24/24,89,$94.46,"$8,406.94"
77489,1/9/14,5/9/24,89,$53.18,"$4,733.02"
78722,3/23/16,5/20/24,89,$15.89,"$1,414.21"
78744,1/26/08,4/24/24,89,$75.62,"$6,730.18"
78746,6/2/10,5/21/24,89,$616.46,"$54,864.94"
80234,6/30/16,3/1/24,89,$81.24,"$7,230.36"
90211,1/8/10,5/15/24,89,$446.15,"$39,707.35"
90746,9/21/09,5/4/24,89,$24.99,"$2,224.11"
92317,3/29/20,5/19/24,89,$45.04,"$4,008.56"
93101,12/20/07,5/17/24,89,$83.62,"$7,442.18"
93306,2/7/11,4/25/24,89,$52.03,"$4,630.67"
94930,12/30/09,4/30/24,89,$83.48,"$7,429.72"
95758,11/13/12,5/14/24,89,$129.34,"$11,511.26"
95776,12/19/07,3/14/24,89,$72.83,"$6,481.87"
97013,12/16/09,5/16/24,89,$96.12,"$8,554.68"
99205,1/28/09,5/18/24,89,$34.67,"$3,085.63"
10504,9/22/11,4/25/24,90,$235.38,"$21,184.20"
11228,12/31/13,5/1/24,90,$84.17,"$7,575.30"
11790,3/9/15,5/11/24,90,$65.76,"$5,918.40"
11797,5/28/08,5/10/24,90,$327.61,"$29,484.90"
11968,12/23/08,5/12/24,90,$83.52,"$7,516.80"
16230,12/25/08,5/19/24,90,$26.10,"$2,349.00"
19151,12/25/13,5/1/24,90,$38.01,"$3,420.90"
21217,1/7/13,5/7/24,90,$43.34,"$3,900.60"
22835,10/16/11,4/25/24,90,$29.33,"$2,639.70"
3103,6/17/18,5/14/24,90,$115.28,"$10,375.20"
32277,2/7/07,5/20/24,90,$24.63,"$2,216.70"
32763,7/18/08,4/27/24,90,$49.09,"$4,418.10"
33033,12/17/09,5/10/24,90,$40.72,"$3,664.80"
33606,10/16/12,5/19/24,90,$102.17,"$9,195.30"
37318,10/21/11,11/28/22,90,$26.17,"$2,355.30"
37932,11/1/09,4/30/24,90,$173.09,"$15,578.10"
46237,6/3/06,5/19/24,90,$79.67,"$7,170.30"
48045,11/14/16,4/3/24,90,$34.89,"$3,140.10"
48183,7/4/16,5/17/24,90,$46.10,"$4,149.00"
53228,12/7/06,5/19/24,90,$220.29,"$19,826.10"
70437,11/19/06,6/3/22,90,$21.61,"$1,944.90"
75409,11/9/09,5/2/24,90,$48.09,"$4,328.10"
77382,6/16/06,5/19/24,90,$128.19,"$11,537.10"
85122,12/3/09,5/15/24,90,$47.91,"$4,311.90"
85208,10/6/07,5/14/24,90,$31.33,"$2,819.70"
85705,12/31/11,5/16/24,90,$41.09,"$3,698.10"
8724,12/1/08,5/17/24,90,$53.62,"$4,825.80"
92058,11/10/16,5/15/24,90,$25.91,"$2,331.90"
95682,4/14/11,5/10/24,90,$42.60,"$3,834.00"
98277,12/27/09,5/19/24,90,$89.27,"$8,034.30"
98444,6/2/06,3/29/24,90,$14.83,"$1,334.70"
WD23 1EL,9/14/20,4/28/24,90,$6.52,$586.80
15024,3/31/20,5/8/24,91,$20.45,"$1,860.95"
19054,12/10/11,4/23/24,91,$33.05,"$3,007.55"
1906,11/13/10,5/12/24,91,$23.14,"$2,105.74"
19123,11/21/15,5/17/24,91,$133.04,"$12,106.64"
19973,11/19/17,5/18/24,91,$25.93,"$2,359.63"
21001,12/18/14,5/19/24,91,$40.23,"$3,660.93"
2120,12/3/19,5/12/24,91,$27.68,"$2,518.88"
24012,12/17/14,5/17/24,91,$33.18,"$3,019.38"
24141,3/12/15,5/17/24,91,$43.36,"$3,945.76"
24179,3/24/12,5/18/24,91,$54.81,"$4,987.71"
28557,12/11/11,5/19/24,91,$196.99,"$17,926.09"
29412,11/6/17,4/22/24,91,$76.02,"$6,917.82"
32064,4/18/14,12/30/23,91,$29.18,"$2,655.38"
32210,1/25/12,5/21/24,91,$30.75,"$2,798.25"
33170,8/27/11,5/21/24,91,$21.95,"$1,997.45"
33460,12/23/08,5/19/24,91,$113.13,"$10,294.83"
33781,11/26/13,4/30/24,91,$24.15,"$2,197.65"
34233,12/24/10,5/21/24,91,$62.20,"$5,660.20"
34488,11/25/13,4/25/24,91,$15.44,"$1,405.04"
35209,12/13/12,5/18/24,91,$77.26,"$7,030.66"
35956,12/17/16,5/2/24,91,$20.00,"$1,820.00"
3755,12/27/06,5/11/24,91,$94.64,"$8,612.24"
37763,1/4/10,5/7/24,91,$24.12,"$2,194.92"
43614,12/27/13,2/15/24,91,$67.27,"$6,121.57"
45224,11/22/06,4/26/24,91,$160.31,"$14,588.21"
48186,5/16/17,5/16/24,91,$33.90,"$3,084.90"
48362,3/1/16,5/19/24,91,$31.04,"$2,824.64"
48473,4/9/20,5/17/24,91,$37.75,"$3,435.25"
48746,3/27/17,5/9/24,91,$39.15,"$3,562.65"
50014,1/21/08,5/4/24,91,$161.34,"$14,681.94"
53024,12/24/10,5/21/24,91,$146.79,"$13,357.89"
5401,10/20/10,4/23/24,91,$38.20,"$3,476.20"
5446,11/13/07,5/20/24,91,$74.18,"$6,750.38"
60173,4/21/08,2/6/24,91,$167.80,"$15,269.80"
60510,6/28/12,5/10/24,91,$123.80,"$11,265.80"
6155,3/15/21,12/15/23,91,$17.97,"$1,635.27"
61822,5/27/08,4/10/24,91,$122.31,"$11,130.21"
6401,8/16/09,12/16/23,91,$23.36,"$2,125.76"
67133,8/13/13,4/7/24,91,$22.64,"$2,060.24"
6770,9/22/19,1/13/24,91,$51.93,"$4,725.63"
73064,12/17/08,5/4/24,91,$36.10,"$3,285.10"
7416,6/2/07,1/1/24,91,$29.86,"$2,717.26"
75238,12/22/10,5/18/24,91,$118.00,"$10,738.00"
77539,11/29/12,5/19/24,91,$26.60,"$2,420.60"
78259,9/7/12,5/8/24,91,$25.45,"$2,315.95"
78362,8/31/16,1/25/24,91,$76.10,"$6,925.10"
7849,11/15/11,5/19/24,91,$36.92,"$3,359.72"
80246,5/6/09,5/20/24,91,$37.85,"$3,444.35"
82070,10/4/13,5/21/24,91,$35.33,"$3,215.03"
85622,12/31/07,5/21/24,91,$56.32,"$5,125.12"
85711,4/3/07,5/1/24,91,$384.67,"$35,004.97"
92543,11/23/16,5/2/24,91,$15.00,"$1,365.00"
95134,3/5/09,3/30/24,91,$177.31,"$16,135.21"
96707,12/25/08,5/21/24,91,$84.63,"$7,701.33"
97236,12/4/11,5/18/24,91,$102.22,"$9,302.02"
14621,10/9/15,4/30/24,92,$20.17,"$1,855.64"
15009,8/14/07,5/14/24,92,$76.58,"$7,045.36"
1520,11/21/12,5/17/24,92,$40.55,"$3,730.60"
19317,10/8/10,5/11/24,92,$286.14,"$26,324.88"
23231,11/28/08,4/28/24,92,$58.75,"$5,405.00"
2702,6/13/17,5/4/24,92,$31.09,"$2,860.28"
29654,11/30/14,5/18/24,92,$33.59,"$3,090.28"
30034,11/17/07,4/30/24,92,$38.75,"$3,565.00"
30566,10/16/12,4/26/24,92,$50.61,"$4,656.12"
32308,12/26/06,4/28/24,92,$257.46,"$23,686.32"
33181,11/17/14,5/19/24,92,$108.75,"$10,005.00"
33809,11/30/08,5/4/24,92,$52.61,"$4,840.12"
33813,11/20/10,5/20/24,92,$38.74,"$3,564.08"
34470,8/14/13,5/3/24,92,$43.32,"$3,985.44"
35630,7/2/18,5/7/24,92,$40.22,"$3,700.24"
40330,5/17/12,5/15/24,92,$64.73,"$5,955.16"
44106,7/6/10,5/3/24,92,$55.54,"$5,109.68"
44223,12/8/11,5/18/24,92,$50.76,"$4,669.92"
48418,12/10/15,11/17/23,92,$19.68,"$1,810.56"
53216,11/15/09,5/6/24,92,$43.93,"$4,041.56"
55447,11/28/06,4/2/24,92,$120.38,"$11,074.96"
59912,9/2/16,5/15/24,92,$190.87,"$17,560.04"
6039,11/26/10,4/27/24,92,$24.98,"$2,298.16"
62864,10/28/15,5/14/24,92,$48.46,"$4,458.32"
6443,12/8/08,5/12/24,92,$244.51,"$22,494.92"
6489,5/9/08,5/19/24,92,$49.65,"$4,567.80"
6511,12/31/07,5/7/24,92,$146.53,"$13,480.76"
66043,10/14/12,5/11/24,92,$32.77,"$3,014.84"
68114,5/17/12,5/9/24,92,$48.38,"$4,450.96"
76903,2/18/20,4/24/24,92,$35.36,"$3,253.12"
84010,11/25/14,5/10/24,92,$113.61,"$10,452.12"
86314,11/5/10,5/13/24,92,$55.53,"$5,108.76"
89509,12/13/07,5/10/24,92,$127.07,"$11,690.44"
92881,4/23/10,5/2/24,92,$109.98,"$10,118.16"
94904,12/19/09,4/23/24,92,$107.45,"$9,885.40"
94960,11/25/08,5/19/24,92,$458.28,"$42,161.76"
96822,10/21/09,5/9/24,92,$55.60,"$5,115.20"
98264,11/18/09,5/18/24,92,$35.80,"$3,293.60"
10703,12/23/08,5/19/24,93,$93.30,"$8,676.90"
11233,12/24/07,5/14/24,93,$72.93,"$6,782.49"
11364,11/3/14,5/18/24,93,$76.90,"$7,151.70"
11691,4/25/14,4/18/24,93,$31.99,"$2,975.07"
13624,5/7/17,5/7/24,93,$30.81,"$2,865.33"
14526,10/30/17,4/30/24,93,$114.49,"$10,647.57"
19707,12/31/09,5/18/24,93,$178.28,"$16,580.04"
20882,1/26/08,5/14/24,93,$84.77,"$7,883.61"
2116,6/27/12,3/24/24,93,$258.85,"$24,073.05"
22213,4/6/07,5/17/24,93,$145.38,"$13,520.34"
24502,11/28/12,5/10/24,93,$75.33,"$7,005.69"
27012,11/22/06,5/7/24,93,$177.03,"$16,463.79"
28306,2/27/09,5/20/24,93,$28.87,"$2,684.91"
32008,4/9/20,5/5/24,93,$26.24,"$2,440.32"
32819,12/17/07,4/29/24,93,$118.71,"$11,040.03"
33530,6/18/17,5/19/24,93,$77.96,"$7,250.28"
37110,12/24/13,5/1/24,93,$54.60,"$5,077.80"
45251,5/30/19,5/8/24,93,$21.84,"$2,031.12"
46530,12/22/08,5/8/24,93,$140.38,"$13,055.34"
47711,12/2/09,5/15/24,93,$35.38,"$3,290.34"
49509,5/20/09,4/7/24,93,$22.02,"$2,047.86"
53589,11/13/11,5/2/24,93,$34.12,"$3,173.16"
63445,1/20/16,5/20/24,93,$41.40,"$3,850.20"
75254,11/27/09,5/9/24,93,$80.00,"$7,440.00"
77063,8/19/14,2/5/24,93,$41.32,"$3,842.76"
77478,12/31/08,5/21/24,93,$70.70,"$6,575.10"
8028,12/3/12,5/14/24,93,$36.90,"$3,431.70"
80303,11/15/12,5/8/24,93,$130.75,"$12,159.75"
80446,11/17/16,5/20/24,93,$27.10,"$2,520.30"
8087,9/6/12,5/18/24,93,$50.68,"$4,713.24"
80917,9/17/10,5/9/24,93,$58.61,"$5,450.73"
83686,7/27/07,5/1/24,93,$47.74,"$4,439.82"
83713,10/30/18,4/27/24,93,$33.44,"$3,109.92"
84123,9/3/08,2/21/24,93,$16.30,"$1,515.90"
85284,12/6/08,5/15/24,93,$63.86,"$5,938.98"
8736,12/16/08,4/23/24,93,$245.30,"$22,812.90"
8863,7/9/12,4/28/24,93,$21.98,"$2,044.14"
89122,3/22/14,5/21/24,93,$32.69,"$3,040.17"
90290,9/15/11,5/18/24,93,$210.78,"$19,602.54"
93108,12/23/08,5/20/24,93,$675.23,"$62,796.39"
98626,11/24/08,5/20/24,93,$28.15,"$2,617.95"
10522,3/15/20,5/15/24,94,$69.88,"$6,568.72"
11520,7/16/07,5/19/24,94,$172.29,"$16,195.26"
11741,12/16/11,5/1/24,94,$99.13,"$9,318.22"
12159,6/30/11,2/27/24,94,$394.60,"$37,092.40"
15101,6/20/11,5/20/24,94,$73.09,"$6,870.46"
15228,11/14/07,5/16/24,94,$70.05,"$6,584.70"
19082,12/23/13,5/16/24,94,$79.95,"$7,515.30"
19143,2/16/08,2/25/24,94,$44.93,"$4,223.42"
2090,11/21/12,5/7/24,94,$269.60,"$25,342.40"
27376,8/23/12,4/28/24,94,$61.06,"$5,739.64"
31061,11/5/12,4/3/24,94,$33.62,"$3,160.28"
32317,2/4/09,5/21/24,94,$22.11,"$2,078.34"
33334,5/3/12,5/19/24,94,$69.73,"$6,554.62"
3431,12/31/07,5/14/24,94,$139.26,"$13,090.44"
46205,11/4/08,5/7/24,94,$115.19,"$10,827.86"
55902,2/11/12,5/19/24,94,$98.09,"$9,220.46"
60087,12/18/09,5/21/24,94,$31.66,"$2,976.04"
60430,11/5/12,5/1/24,94,$25.53,"$2,399.82"
60642,12/31/12,5/17/24,94,$243.27,"$22,867.38"
7008,11/20/16,4/19/24,94,$16.44,"$1,545.36"
70816,12/31/09,5/8/24,94,$38.34,"$3,603.96"
75563,12/13/10,4/24/24,94,$23.50,"$2,209.00"
75701,2/1/16,5/16/24,94,$44.95,"$4,225.30"
76520,8/23/16,4/23/24,94,$25.11,"$2,360.34"
78702,12/30/09,5/15/24,94,$174.22,"$16,376.68"
78741,12/22/15,1/6/24,94,$114.29,"$10,743.26"
80125,4/21/12,3/28/24,94,$106.01,"$9,964.94"
8022,11/26/10,5/10/24,94,$101.45,"$9,536.30"
85140,9/11/10,5/7/24,94,$120.00,"$11,280.00"
85203,11/1/13,5/7/24,94,$21.66,"$2,036.04"
87122,7/17/17,5/14/24,94,$68.93,"$6,479.42"
90605,12/30/09,4/29/24,94,$51.52,"$4,842.88"
91741,12/24/08,5/10/24,94,$173.14,"$16,275.16"
92071,12/10/06,4/22/24,94,$106.49,"$10,010.06"
92102,12/30/09,2/3/24,94,$72.24,"$6,790.56"
92845,6/23/10,5/17/24,94,$121.06,"$11,379.64"
93755,12/8/13,9/8/21,94,$10.00,$940.00
94546,4/2/07,5/14/24,94,$233.61,"$21,959.34"
98168,12/23/08,5/21/24,94,$79.35,"$7,458.90"
98310,9/24/08,5/12/24,94,$17.86,"$1,678.84"
99501,3/5/10,5/14/24,94,$79.21,"$7,445.74"
14103,1/7/20,5/14/24,95,$16.37,"$1,555.15"
18326,11/21/18,5/10/24,95,$72.74,"$6,910.30"
18431,12/18/14,5/21/24,95,$24.01,"$2,280.95"
19139,11/22/06,4/11/24,95,$20.89,"$1,984.55"
21215,1/20/14,5/18/24,95,$33.04,"$3,138.80"
2184,4/8/08,5/11/24,95,$88.84,"$8,439.80"
22645,11/16/17,5/18/24,95,$19.89,"$1,889.55"
25314,9/4/14,5/20/24,95,$49.67,"$4,718.65"
27403,11/17/12,5/17/24,95,$67.58,"$6,420.10"
27534,6/19/10,5/21/24,95,$39.00,"$3,705.00"
28401,11/29/12,5/10/24,95,$42.02,"$3,991.90"
28801,9/24/08,5/12/24,95,$137.76,"$13,087.20"
30094,12/23/11,5/19/24,95,$54.11,"$5,140.45"
3226,4/17/20,5/1/24,95,$46.11,"$4,380.45"
32266,3/18/20,5/18/24,95,$34.06,"$3,235.70"
33193,4/8/14,5/21/24,95,$59.95,"$5,695.25"
33803,8/30/18,5/5/24,95,$58.52,"$5,559.40"
37363,11/12/09,3/15/24,95,$65.34,"$6,207.30"
38060,10/30/08,5/20/24,95,$31.96,"$3,036.20"
44512,6/11/09,5/12/24,95,$70.38,"$6,686.10"
46122,12/23/14,5/5/24,95,$48.68,"$4,624.60"
49735,12/25/16,5/5/24,95,$31.61,"$3,002.95"
50131,12/29/09,5/13/24,95,$46.21,"$4,389.95"
55106,2/1/20,5/10/24,95,$41.86,"$3,976.70"
59915,8/6/16,5/6/24,95,$26.84,"$2,549.80"
60544,11/30/16,5/20/24,95,$61.32,"$5,825.40"
62974,12/27/21,4/11/24,95,$182.01,"$17,290.95"
66048,12/8/11,5/19/24,95,$45.75,"$4,346.25"
67230,2/26/09,12/30/23,95,$53.43,"$5,075.85"
7205,12/22/11,5/11/24,95,$43.86,"$4,166.70"
80543,3/27/10,5/8/24,95,$14.49,"$1,376.55"
8512,12/30/11,5/13/24,95,$143.54,"$13,636.30"
85353,11/20/14,5/18/24,95,$18.72,"$1,778.40"
85364,12/30/10,5/18/24,95,$20.68,"$1,964.60"
85367,10/26/10,5/2/24,95,$46.95,"$4,460.25"
85388,12/2/09,5/21/24,95,$36.53,"$3,470.35"
91941,11/25/07,5/17/24,95,$235.17,"$22,341.15"
97502,11/18/14,4/30/24,95,$48.42,"$4,599.90"
1034,12/2/14,11/11/23,96,$28.61,"$2,746.56"
10710,12/18/07,4/25/24,96,$85.68,"$8,225.28"
13346,4/18/16,5/12/24,96,$20.61,"$1,978.56"
1564,11/29/14,5/12/24,96,$96.10,"$9,225.60"
1702,12/30/09,5/2/24,96,$113.94,"$10,938.24"
17404,4/21/08,5/4/24,96,$51.62,"$4,955.52"
18036,10/24/13,5/13/24,96,$172.15,"$16,526.40"
1880,1/8/14,5/6/24,96,$69.01,"$6,624.96"
18964,5/24/13,5/21/24,96,$158.07,"$15,174.72"
2050,12/14/06,5/4/24,96,$38.26,"$3,672.96"
27235,3/1/17,5/11/24,96,$49.95,"$4,795.20"
30121,10/25/16,5/7/24,96,$40.07,"$3,846.72"
30238,5/6/18,5/11/24,96,$67.58,"$6,487.68"
3055,8/14/10,5/4/24,96,$59.33,"$5,695.68"
33545,10/1/12,5/15/24,96,$70.48,"$6,766.08"
34653,8/9/11,5/11/24,96,$48.13,"$4,620.48"
35741,12/15/13,5/18/24,96,$29.19,"$2,802.24"
37167,12/28/08,5/9/24,96,$54.11,"$5,194.56"
40324,12/23/09,5/16/24,96,$84.69,"$8,130.24"
4090,7/13/13,5/8/24,96,$40.59,"$3,896.64"
4535,7/9/16,5/2/24,96,$9.58,$919.68
49047,9/20/20,5/21/24,96,$11.31,"$1,085.76"
55024,1/31/09,5/13/24,96,$35.85,"$3,441.60"
6002,12/8/07,5/10/24,96,$81.38,"$7,812.48"
60044,5/14/10,3/20/24,96,$93.08,"$8,935.68"
60561,6/9/08,4/18/24,96,$221.63,"$21,276.48"
60646,7/29/11,5/7/24,96,$154.56,"$14,837.76"
6095,12/19/11,5/4/24,96,$51.64,"$4,957.44"
6098,3/13/12,5/20/24,96,$29.92,"$2,872.32"
614,11/7/15,5/13/24,96,$33.75,"$3,240.00"
63028,5/20/16,5/19/24,96,$21.67,"$2,080.32"
6854,11/23/11,5/12/24,96,$115.34,"$11,072.64"
6907,1/30/18,5/18/24,96,$72.76,"$6,984.96"
76182,6/15/06,5/15/24,96,$53.57,"$5,142.72"
77399,6/14/06,5/16/24,96,$438.53,"$42,098.88"
78249,5/8/12,5/20/24,96,$35.57,"$3,414.72"
83647,10/17/17,4/30/24,96,$15.89,"$1,525.44"
84062,9/30/14,5/16/24,96,$22.14,"$2,125.44"
85144,2/27/13,5/20/24,96,$51.35,"$4,929.60"
8850,5/20/12,2/18/24,96,$45.66,"$4,383.36"
8872,6/7/19,4/30/24,96,$56.54,"$5,427.84"
91803,10/22/07,4/24/24,96,$63.23,"$6,070.08"
91942,8/29/06,5/19/24,96,$50.33,"$4,831.68"
93001,12/31/09,5/15/24,96,$56.20,"$5,395.20"
93111,11/21/07,5/18/24,96,$122.15,"$11,726.40"
10930,12/15/17,5/20/24,97,$61.93,"$6,007.21"
11210,12/2/13,5/18/24,97,$50.29,"$4,878.13"
15212,1/20/12,5/19/24,97,$77.00,"$7,469.00"
17042,10/2/06,5/15/24,97,$100.22,"$9,721.34"
19904,9/10/12,5/9/24,97,$43.87,"$4,255.39"
20184,12/19/07,2/29/24,97,$59.92,"$5,812.24"
21030,10/29/11,5/8/24,97,$152.88,"$14,829.36"
2301,12/8/11,5/2/24,97,$125.34,"$12,157.98"
28711,11/2/12,4/30/24,97,$50.20,"$4,869.40"
29016,3/20/20,5/10/24,97,$38.04,"$3,689.88"
29302,12/16/19,5/19/24,97,$34.28,"$3,325.16"
29611,5/18/10,4/30/24,97,$20.00,"$1,940.00"
30082,11/26/08,5/5/24,97,$81.06,"$7,862.82"
30117,4/20/12,5/5/24,97,$33.91,"$3,289.27"
30241,6/15/09,12/22/23,97,$21.44,"$2,079.68"
30331,12/30/09,5/17/24,97,$53.68,"$5,206.96"
30342,10/17/10,5/7/24,97,$68.09,"$6,604.73"
32141,12/30/09,5/18/24,97,$24.87,"$2,412.39"
32245,12/13/15,5/8/24,97,$25.77,"$2,499.69"
33060,8/24/11,5/8/24,97,$67.68,"$6,564.96"
34145,1/20/09,5/10/24,97,$105.98,"$10,280.06"
37135,12/23/08,5/20/24,97,$50.15,"$4,864.55"
40517,8/4/15,5/15/24,97,$20.35,"$1,973.95"
41076,11/6/07,4/27/24,97,$29.89,"$2,899.33"
48118,11/19/09,5/20/24,97,$246.97,"$23,956.09"
48375,3/26/20,4/26/24,97,$31.57,"$3,062.29"
48423,2/12/12,5/20/24,97,$61.24,"$5,940.28"
50125,5/8/12,5/3/24,97,$39.45,"$3,826.65"
5070,12/29/06,5/21/24,97,$32.96,"$3,197.12"
53095,9/6/12,5/2/24,97,$44.85,"$4,350.45"
54304,10/22/12,5/13/24,97,$34.67,"$3,362.99"
54467,4/29/18,5/15/24,97,$43.46,"$4,215.62"
60190,12/20/09,5/2/24,97,$83.04,"$8,054.88"
61615,9/26/13,5/9/24,97,$46.22,"$4,483.34"
64110,1/24/17,5/18/24,97,$21.31,"$2,067.07"
6461,11/19/16,5/8/24,97,$46.11,"$4,472.67"
6790,12/22/06,5/7/24,97,$15.74,"$1,526.78"
6901,12/23/08,4/29/24,97,$116.43,"$11,293.71"
72734,3/22/15,5/19/24,97,$16.55,"$1,605.35"
75148,6/19/06,5/3/24,97,$18.78,"$1,821.66"
7739,1/4/18,5/16/24,97,$46.06,"$4,467.82"
77449,2/18/10,5/14/24,97,$82.11,"$7,964.67"
80113,3/2/07,5/12/24,97,$437.28,"$42,416.16"
85204,12/10/09,5/13/24,97,$28.34,"$2,748.98"
90008,4/23/16,5/18/24,97,$56.72,"$5,501.84"
9128,4/11/20,5/19/24,97,$167.27,"$16,225.19"
91390,12/27/11,5/21/24,97,$139.92,"$13,572.24"
92586,3/31/09,5/19/24,97,$102.79,"$9,970.63"
92587,4/16/16,5/9/24,97,$85.13,"$8,257.61"
95820,7/22/06,5/15/24,97,$49.66,"$4,817.02"
97060,1/7/18,5/18/24,97,$74.33,"$7,210.01"
97408,12/23/08,5/20/24,97,$49.07,"$4,759.79"
97701,12/7/13,5/1/24,97,$43.58,"$4,227.26"
10553,6/13/17,3/29/24,98,$7.91,$775.18
11361,7/25/15,5/9/24,98,$136.09,"$13,336.82"
11413,6/11/17,5/9/24,98,$70.56,"$6,914.88"
12205,12/16/09,5/16/24,98,$121.61,"$11,917.78"
14150,12/30/09,5/8/24,98,$26.99,"$2,645.02"
14423,2/12/09,5/10/24,98,$18.21,"$1,784.58"
14802,9/17/18,4/24/24,98,$29.54,"$2,894.92"
16602,12/25/08,5/18/24,98,$19.57,"$1,917.86"
19034,12/25/18,5/16/24,98,$52.76,"$5,170.48"
2048,1/1/10,5/15/24,98,$105.87,"$10,375.26"
21409,11/12/08,5/15/24,98,$144.34,"$14,145.32"
25984,8/14/12,9/2/23,98,$26.39,"$2,586.22"
27101,12/31/15,5/7/24,98,$11.53,"$1,129.94"
28208,9/21/09,5/13/24,98,$33.36,"$3,269.28"
2919,11/22/11,5/18/24,98,$21.12,"$2,069.76"
32208,9/22/09,5/9/24,98,$40.85,"$4,003.30"
32211,9/23/18,5/1/24,98,$37.66,"$3,690.68"
34480,6/9/12,5/20/24,98,$73.20,"$7,173.60"
35757,12/24/14,5/15/24,98,$55.50,"$5,439.00"
36801,6/23/06,5/17/24,98,$113.02,"$11,075.96"
46034,11/30/12,5/9/24,98,$70.87,"$6,945.26"
48083,11/30/11,3/21/24,98,$52.96,"$5,190.08"
54482,12/31/15,5/14/24,98,$25.10,"$2,459.80"
55379,12/16/12,5/21/24,98,$146.80,"$14,386.40"
60505,3/28/13,2/3/24,98,$39.69,"$3,889.62"
7080,12/31/12,12/31/23,98,$392.19,"$38,434.62"
75080,6/13/06,5/10/24,98,$505.72,"$49,560.56"
8036,12/30/15,4/30/24,98,$20.68,"$2,026.64"
85008,10/1/06,5/20/24,98,$55.34,"$5,423.32"
85715,9/13/07,4/25/24,98,$102.97,"$10,091.06"
87059,9/7/10,5/21/24,98,$45.97,"$4,505.06"
8833,12/31/08,5/12/24,98,$108.06,"$10,589.88"
8837,12/8/13,5/14/24,98,$256.86,"$25,172.28"
92868,3/15/13,5/18/24,98,$94.54,"$9,264.92"
93313,1/24/09,5/9/24,98,$25.90,"$2,538.20"
95818,12/30/09,5/17/24,98,$275.91,"$27,039.18"
97086,12/20/13,5/5/24,98,$65.13,"$6,382.74"
97759,12/16/15,5/2/24,98,$13.52,"$1,324.96"
11753,5/25/16,5/18/24,99,$113.44,"$11,230.56"
15857,7/14/16,4/20/24,99,$56.40,"$5,583.60"
16335,12/28/11,5/17/24,99,$20.00,"$1,980.00"
19605,6/27/14,5/18/24,99,$22.42,"$2,219.58"
2150,10/6/13,5/5/24,99,$16.31,"$1,614.69"
30134,12/3/10,5/1/24,99,$93.62,"$9,268.38"
32095,12/8/12,5/16/24,99,$163.42,"$16,178.58"
35046,11/28/13,5/2/24,99,$15.25,"$1,509.75"
37115,9/9/08,5/5/24,99,$29.37,"$2,907.63"
38237,12/5/07,3/27/24,99,$59.32,"$5,872.68"
45103,7/8/11,3/18/24,99,$60.72,"$6,011.28"
4605,1/4/17,5/21/24,99,$15.45,"$1,529.55"
48025,12/23/08,5/11/24,99,$88.32,"$8,743.68"
50265,12/23/09,5/9/24,99,$116.93,"$11,576.07"
55108,11/18/06,5/20/24,99,$102.88,"$10,185.12"
56201,7/15/19,5/15/24,99,$48.28,"$4,779.72"
59718,8/14/06,4/25/24,99,$113.75,"$11,261.25"
77083,10/5/13,5/20/24,99,$59.85,"$5,925.15"
81401,12/17/06,5/13/24,99,$51.72,"$5,120.28"
84074,10/16/13,4/28/24,99,$21.58,"$2,136.42"
85374,11/21/07,5/19/24,99,$64.80,"$6,415.20"
8889,4/1/16,5/19/24,99,$66.21,"$6,554.79"
92544,10/14/18,5/16/24,99,$44.34,"$4,389.66"
93923,12/30/10,5/16/24,99,$99.18,"$9,818.82"
97031,11/16/06,5/9/24,99,$61.16,"$6,054.84"
9726,10/4/13,4/24/24,99,$28.03,"$2,774.97"
98406,12/4/13,5/10/24,99,$71.13,"$7,041.87"
98841,12/27/11,5/18/24,99,$185.45,"$18,359.55"
10303,6/20/18,5/20/24,100,$32.48,"$3,248.00"
11213,5/2/16,5/17/24,100,$31.60,"$3,160.00"
12404,12/21/08,5/12/24,100,$16.60,"$1,660.00"
1473,4/30/20,5/12/24,100,$42.40,"$4,240.00"
17602,11/6/07,5/14/24,100,$48.76,"$4,876.00"
18049,1/4/09,5/20/24,100,$85.76,"$8,576.00"
19023,4/24/07,5/1/24,100,$25.75,"$2,575.00"
19086,12/17/09,4/30/24,100,$66.21,"$6,621.00"
2109,12/22/07,4/27/24,100,$102.80,"$10,280.00"
27103,6/18/14,4/1/24,100,$135.14,"$13,514.00"
27814,8/22/12,2/6/24,100,$24.65,"$2,465.00"
27858,11/24/06,4/30/24,100,$29.92,"$2,992.00"
28216,12/30/09,5/21/24,100,$60.53,"$6,053.00"
28516,10/21/09,5/19/24,100,$90.03,"$9,003.00"
30120,1/28/12,4/11/24,100,$122.80,"$12,280.00"
30168,6/8/08,5/14/24,100,$24.81,"$2,481.00"
30527,4/22/17,5/20/24,100,$23.95,"$2,395.00"
